Course Name, Enrollment Term 
ART4212, 36
THEO6930, 36
UFDN3001, 36
FCS4822, 36
EDU6136, 36
EDU6136, 36
EDRD3517, 36
BUS6210, 36
CPY7009, 36
EGR3430, 36
EDAD6586, 36
PSY3700, 36
UCOR3000, 36
UFDN3100, 36
NUR2002, 36
BIO4435, 36
EDCO6673, 36
MAT0145, 36
CHM1212, 36
MAT3237, 36
MAT3238, 36
BUS3657, 36
ECN2101, 36
EDAD6584, 36
BIO3899, 36
MUS1254, 36
CHM1310, 36
CHM3421, 36
POL4899, 36
FRE4899, 36
EDU6132, 36
EDU7930, 36
CSC1230, 36
CSC2430, 36
NUR4950, 36
ACCT3352, 36
EDCO6930, 36
EDCO6940, 36
UCOR3000, 36
MAT1300, 36
MAT2360, 36
ART4207, 36
FCS4460, 36
EGR1010, 36
THEO2721, 36
THEO3500, 36
BIO3432, 36
BIO3615, 36
FCS4330, 36
FCS4341, 36
FCS4352, 36
EDU6133, 36
BUS6300, 36
ENG2252, 36
MUS1251, 36
MUS1260, 36
FCS4370, 36
TRE3331, 36
MUS2550, 36
MUS2570, 36
EDU7972, 36
BIO4418, 36
BIO1101, 36
BIO2101, 36
ART1102, 36
ART2502, 36
ART2602, 36
UFDN3100, 36
EGR3501, 36
EDTC6431, 36
EDSP6642, 36
CHM1360, 36
BUS2910, 36
MUS1250, 36
SPN1102, 36
EDMA6432, 36
HHP1100, 36
HHP1140, 36
HHP1160, 36
HHP1166, 36
HHP1175, 36
HHP1301, 36
HHP2128, 36
HHP3570, 36
HHP4595, 36
HHP4899, 36
HHP4930, 36
HHP4930, 36
HHP4940, 36
EDAD6584, 36
EDAD6584, 36
EDAD7582, 36
WRI1000, 36
WRI1000, 36
WRI1000, 36
WRI1000, 36
WRI1000, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
WRI1100, 36
THEO6511, 36
THEO6513, 36
ART2205, 36
ART4969, 36
COM1321, 36
CSC4800, 36
HIS2418, 36
HIS3387, 36
HIS3857, 36
JRN2203, 36
MAT4402, 36
MUS1250, 36
MUS2501, 36
PHY4311, 36
PSY3360, 36
PSY3388, 36
PSY3410, 36
PSY4428, 36
RUS2105, 36
SOC3751, 36
UFDN1000, 36
THEO3110, 36
THEO3255, 36
UCOR3000, 36
UFDN1000, 36
UFDN1000, 36
UFDN1000, 36
UFDN1000, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN3001, 36
CHM3540, 36
BUS6321, 36
GDEV4899, 36
POL3330, 36
POL4450, 36
WRI1100, 36
WRI1100, 36
HHP2619, 36
HHP3510, 36
ART3606, 36
BIO4325, 36
BUS3544, 36
CPY7141, 36
LAT1102, 36
GDEV3000, 36
URB3450, 36
WRI2930, 36
URB4940, 36
FLM2001, 36
HHP1108, 36
CSC2430, 36
FCS4931, 36
ART1180, 36
ART3900, 36
ART4101, 36
ENG3317, 36
ISM6356, 36
MAT1720, 36
MUS4803, 36
NUR7104, 36
THEO3730, 36
THEO6230, 36
LIN4150, 36
ART3113, 36
BUS4899, 36
CSC2230, 36
BIO4360, 36
PPHS4600, 36
BIO1145, 36
MUS3402, 36
SOC1110, 36
PSY4106, 36
ART2201, 36
ISM6255, 36
ISM6245, 36
NUR6260, 36
EDCO6903, 36
MFT6110, 36
BUS3950, 36
FCS3730, 36
EDU6085, 36
SJC1000, 36
BUS3250, 36
BUS3670, 36
BUS6280, 36
COM2323, 36
COM3629, 36
COM3700, 36
CRIM3212, 36
CSC3750, 36
CSC4210, 36
ECN3811, 36
EDTC4238, 36
ENG2225, 36
ENG3316, 36
ENG3332, 36
ENG3334, 36
ENG3346, 36
FCS3825, 36
FRE3250, 36
INF3100, 36
JRN3355, 36
LCL3000, 36
MUS1500, 36
MUS3114, 36
MUS3204, 36
MUS4234, 36
MUS4910, 36
NUR7996, 36
NUR3953, 36
NUR3952, 36
PHI3700, 36
POL2000, 36
POL4642, 36
POL4899, 36
SOC2252, 36
SPN3110, 36
SPN3111, 36
THEO3710, 36
THEO6751, 36
TRE1200, 36
TRE2360, 36
TRE3733, 36
COM1101, 36
CHM2410, 36
EE3721, 36
FCS2730, 36
HHP4555, 36
NUR7105, 36
NUR7106, 36
NUR7939, 36
POL1110, 36
PSY3465, 36
BIO4880, 36
MUS4232, 36
ECN2101, 36
EDU7102, 36
LDR2900, 36
MUS1200, 36
CHN4950, 36
BIO4362, 36
NUR7209, 36
EDU6525, 36
ART2422, 36
CRIM3360, 36
EDU6172, 36
EGR2200, 36
EDU4364, 36
BIO4899, 36
EDU3361, 36
MUS2306, 36
MUS2310, 36
BIO2101, 36
SOC2620, 36
BIO2130, 36
THEO1202, 36
NUR6940, 36
MUS2402, 36
EE2727, 36
HIS2800, 36
ART2302, 36
COM3780, 36
ESL0057, 36
ART2421, 36
MUS2360, 36
GS2000, 36
CPE4212, 36
MUS2311, 36
MUS2350, 36
MUS2351, 36
MUS2305, 36
HIS3402, 36
BUS2700, 36
CPE4151, 36
MUS2930, 36
CRIM2510, 36
ORG6910, 36
MDFT6647, 36
EDCO6882, 36
EDU6980, 36
CSC3220, 36
BUS1700, 36
BUS2000, 36
BUS4690, 36
CHN1102, 36
EDSC4250, 36
EDU6975, 36
EGR1501, 36
FRE1102, 36
MUS2115, 36
MUS2217, 36
PHY2568, 36
SPN1102, 36
UFDN2000, 36
WRI1000, 36
WRI1000, 36
ACCT2361, 36
BIO3325L, 36
EDMA4000, 36
EDRD4200, 36
EDRD6530, 36
LAT4920, 36
MUS1110, 36
MUS1113, 36
MUS1270, 36
PHY1102, 36
WRI1000, 36
CHM1330L, 36
UCOR3000, 36
EDU6132, 34
MUS3612, 34
JRN2202, 35
NUR4900, 34
POL3310, 35
EDAD7300, 36
EDU7977, 36
EDU6505, 36
EDU7976, 35
EDU6134, 34
COM4940, 35
Planning, 34
EDU6085, 34
EDCO6130, 34
EDU6150, 34
EDU6524, 34
NUR6900, 34
NUR4900, 34
TurnItIn, 1
Mechanical, 1
EDCT5609, 32
MAT1234, 35
PES5067, 32
MAT2360, 35
OFG, 1
2018, 1
WRI1000, 36
GS1000, 35
EGR3311, 35
EDLR5043, 32
EDSE5127, 32
EDCN5730, 32
ELT5530, 32
ELT5532, 32
ELT5538, 32
EDCN5730, 32
FCS4750, 36
BUS1700, 35
ENG1110, 35
EDSE5075, 32
ELT5545, 32
NUR7900, 35
BUS6969, 34
ART1180, 35
EDU3205, 35
CSC3150, 35
CSC4941, 35
UFDN2000, 35
EDU6504, 35
POL1120, 38
HHP1105, 38
ENG1220, 38
CRIM1110, 38
EDRD6980, 38
EDU6130, 35
Sandbox, 1
CHM1211L, 35
UFDN2000, 35
UFDN3001, 35
TRE2450, 36
WRI1000, 35
BIO2129, 35
EDU6133, 35
EDCO6681, 35
EDCO6130, 36
NUR6110, 35
CSC3000, 35
EDU6134, 35
CPY7010, 35
Little, 1
PTU0003, 32
EGR1502, 35
CHM1310L, 35
Wilson, 1
Teacher, 1
HIS2502, 36
MAT3237, 35
EDCO6685, 35
BIO2129, 35
EDU6120, 35
ENG3334, 35
NUR7215, 35
SPN1102, 36
MUS2219, 35
Otto, 1
MUS2219, 35
FCS4940, 35
SOC3320, 36
CALLED, 1
CALLED, 1
CALLED, 1
CALLED, 1
CALLED, 1
Online, 35
FCS4843, 35
EDSP6646, 35
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
UFDN1000L, 36
University, 1
EDMA3357, 36
Vis, 1
HIS3670, 36
FCS3842, 36
CHM1211L, 36
EGR3312, 36
GS1000, 36
MAT2360, 36
PHY1110, 36
PHY3401, 36
EE4450, 36
SPU, 1
EDCT5602, 32
EDSE5946, 32
EDMA5807, 32
BIO2101L, 36
BIO1101, 36
BIO2102L, 36
Neurodiversify, 1
ELT5542, 32
EDU6136, 36
CHM1310L, 36
ECN4930, 36
HHP1160, 36
EGR3000, 36
ART4900, 36
PHY1122, 36
GRK4900, 36
EDU7991, 36
NUR4900, 36
NUR6311, 36
TRE1340, 36
CHN4900, 36
ETM, 1
MUS2219, 36
SOC4970, 36
CHM1212L, 36
CHM1360L, 36
BIO2130L, 36
BIO2130, 36
BIO4978, 36
ELT5545, 32
NUR6910, 36
NUR6212, 36
EDSS5152, 32
CRIM2360, 36
COM1101, 36
CHM1211, 36
UFDN1000, 36
PPHS1200, 36
CPE3760, 36
MUS2219, 36
MUS2219, 36
MUS2219, 36
MUS2217, 36
EDTC6433, 36
Individual, 36
EDSP6642, 36
FCS3840, 36
CHN4900, 36
LIN4900, 36
EDSE5952, 32
School, 36
COM4900, 36
COM4900, 36
BUS6266, 36
